id_produto,nome_produto,categoria,preco
14379,Placa de Vídeo 857,Eletrônicos,87.98
14380,Notebook 609,Informática,658.85
14381,Placa de Vídeo 225,Informática,429.93
14382,SSD 793,Informática,382.54
14383,Desktop 961,Eletrônicos,880.51
14384,Placa de Vídeo 738,Informática,199.13
14385,Desktop 731,Informática,347.28
14386,Processador 991,Informática,595.15
14387,Notebook 209,Eletrônicos,607.84
14388,Roteador 464,Eletrônicos,304.81
14389,Notebook 587,Informática,417.68
14390,SSD 305,Informática,698.17
14391,Desktop 391,Eletrônicos,211.89
14392,Desktop 696,Informática,959.28
14393,Processador 818,Eletrônicos,434.94
14394,Mouse 661,Eletrônicos,778.94
14395,Desktop 812,Eletrônicos,453.38
14396,Mouse 457,Eletrônicos,867.09
14397,Teclado 288,Eletrônicos,533.3
14398,Desktop 154,Eletrônicos,816.31
14399,Processador 983,Informática,666.93
14400,Monitor 686,Eletrônicos,710.75
14401,Roteador 826,Informática,748.93
14402,Notebook 212,Eletrônicos,637.5
14403,Impressora 159,Informática,732.86
14404,Notebook 378,Eletrônicos,644.68
14405,SSD 262,Informática,503.92
14406,SSD 709,Informática,545.85
14407,SSD 185,Eletrônicos,878.63
14408,Placa de Vídeo 349,Informática,457.3
14409,Notebook 631,Eletrônicos,181.35
14410,Desktop 111,Eletrônicos,923.04
14411,Notebook 125,Informática,391.31
14412,Desktop 903,Informática,786.16
14413,Mouse 906,Eletrônicos,119.13
14414,Impressora 977,Eletrônicos,432.64
14415,Impressora 269,Eletrônicos,200.83
14416,Placa de Vídeo 766,Informática,285.36
14417,Processador 582,Eletrônicos,222.09
14418,Impressora 180,Informática,58.87
14419,Mouse 116,Eletrônicos,600.29
14420,Impressora 281,Informática,254.31
14421,Mouse 443,Eletrônicos,436.8
14422,Impressora 583,Informática,529.3
14423,Desktop 367,Eletrônicos,133.8
14424,SSD 308,Informática,141.39
14425,Desktop 245,Informática,670.81
14426,Roteador 456,Informática,724.23
14427,Notebook 802,Eletrônicos,839.85
14428,Roteador 521,Eletrônicos,115.64
14429,Placa de Vídeo 202,Informática,421.77
14430,Processador 406,Eletrônicos,157.15
14431,SSD 528,Eletrônicos,498.87
14432,Mouse 957,Informática,935.81
14433,Placa de Vídeo 213,Eletrônicos,421.76
14434,Placa de Vídeo 378,Eletrônicos,260.17
14435,Teclado 277,Eletrônicos,409.18
14436,Notebook 882,Informática,139.33
14437,Notebook 510,Eletrônicos,535.71
14438,Placa de Vídeo 447,Informática,444.24
14439,SSD 377,Informática,540.79
14440,Monitor 726,Eletrônicos,449.64
14441,Teclado 249,Informática,755.44
14442,Impressora 248,Informática,494.26
14443,Mouse 540,Informática,97.29
14444,Placa de Vídeo 153,Informática,305.56
14445,Mouse 543,Informática,472.09
14446,SSD 300,Eletrônicos,667.12
14447,SSD 490,Eletrônicos,571.18
14448,Placa de Vídeo 478,Informática,389.81
14449,Notebook 197,Eletrônicos,82.07
14450,Placa de Vídeo 242,Informática,87.89
14451,Processador 560,Eletrônicos,856.85
14452,Teclado 737,Eletrônicos,80.86
14453,Desktop 467,Informática,697.78
14454,SSD 936,Eletrônicos,597.27
14455,Monitor 568,Eletrônicos,163.11
14456,Monitor 527,Eletrônicos,589.18
14457,Teclado 603,Informática,216.66
14458,Notebook 719,Eletrônicos,577.85
14459,Impressora 581,Eletrônicos,140.3
14460,Processador 873,Eletrônicos,614.3
14461,Placa de Vídeo 537,Eletrônicos,592.74
14462,Monitor 329,Eletrônicos,327.22
14463,Roteador 951,Eletrônicos,769.64
14464,Mouse 583,Informática,262.33
14465,Mouse 642,Eletrônicos,244.58
14466,Placa de Vídeo 668,Eletrônicos,658.32
14467,Desktop 271,Informática,666.78
14468,Impressora 918,Eletrônicos,742.32
14469,Teclado 216,Eletrônicos,228.96
14470,Notebook 970,Informática,620.64
14471,Roteador 706,Eletrônicos,395.31
14472,Desktop 200,Eletrônicos,641.08
14473,Monitor 231,Eletrônicos,865.42
14474,Impressora 750,Eletrônicos,479.02
14475,Mouse 672,Informática,375.66
14476,Placa de Vídeo 880,Eletrônicos,983.51
14477,Mouse 469,Eletrônicos,309.32
14478,Impressora 496,Informática,861.83
14479,Impressora 495,Informática,674.15
14480,Placa de Vídeo 985,Eletrônicos,426.68
14481,Placa de Vídeo 755,Informática,414.03
14482,Teclado 580,Eletrônicos,328.83
14483,Impressora 920,Informática,624.93
14484,Impressora 620,Eletrônicos,898.34
14485,Teclado 335,Eletrônicos,567.4
14486,Processador 194,Eletrônicos,263.42
14487,Roteador 211,Eletrônicos,944.22
14488,SSD 549,Eletrônicos,110.24
14489,Impressora 781,Eletrônicos,677.36
14490,Teclado 645,Informática,656.25
14491,Impressora 907,Informática,395.34
14492,Mouse 988,Eletrônicos,126.09
14493,Roteador 555,Informática,88.69
14494,Processador 482,Informática,776.49
14495,Teclado 793,Informática,479.79
14496,Teclado 114,Eletrônicos,475.55
14497,Roteador 490,Eletrônicos,939.71
14498,Desktop 191,Informática,134.31
14499,Roteador 541,Eletrônicos,575.21
14500,Teclado 335,Informática,136.2
14501,Roteador 571,Eletrônicos,587.19
14502,Impressora 375,Informática,644.73
14503,Notebook 981,Informática,695.75
14504,Impressora 590,Eletrônicos,872.48
14505,Teclado 394,Informática,751.04
14506,Notebook 443,Eletrônicos,437.59
14507,Desktop 148,Informática,137.6
14508,Notebook 965,Informática,231.62
14509,Processador 251,Informática,637.67
14510,Roteador 874,Eletrônicos,608.68
14511,Impressora 385,Eletrônicos,903.31
14512,Roteador 230,Informática,471.84
14513,Monitor 154,Eletrônicos,206.82
14514,Mouse 180,Eletrônicos,427.47
14515,Roteador 691,Informática,71.89
14516,Desktop 241,Informática,74.75
14517,Monitor 315,Informática,931.43
14518,Teclado 797,Informática,866.62
14519,Impressora 230,Informática,968.51
14520,SSD 602,Eletrônicos,785.47
14521,Monitor 992,Eletrônicos,171.53
14522,Mouse 157,Eletrônicos,873.12
14523,Processador 703,Eletrônicos,574.34
14524,Placa de Vídeo 333,Eletrônicos,215.24
14525,Monitor 301,Informática,964.58
14526,SSD 969,Eletrônicos,104.58
14527,Desktop 901,Eletrônicos,724.58
14528,Roteador 699,Informática,112.8
14529,Mouse 882,Informática,389.66
14530,SSD 400,Eletrônicos,753.17
14531,Notebook 736,Eletrônicos,678.73
14532,Placa de Vídeo 644,Informática,245.85
14533,Notebook 427,Eletrônicos,283.55
14534,Placa de Vídeo 112,Eletrônicos,299.31
14535,Mouse 326,Eletrônicos,878.53
14536,Monitor 639,Eletrônicos,879.1
14537,Teclado 345,Eletrônicos,726.25
14538,SSD 574,Eletrônicos,468.39
14539,Notebook 207,Eletrônicos,599.19
14540,Processador 917,Informática,69.58
14541,Placa de Vídeo 419,Eletrônicos,721.34
14542,Monitor 364,Informática,436.82
14543,Teclado 944,Informática,651.12
14544,Roteador 633,Eletrônicos,110.74
14545,Mouse 971,Informática,711.11
14546,Notebook 757,Informática,358.59
14547,Notebook 485,Eletrônicos,190.15
14548,Roteador 588,Eletrônicos,250.87
14549,SSD 373,Eletrônicos,807.35
14550,Impressora 612,Informática,393.67
14551,SSD 230,Informática,796.79
14552,Roteador 780,Informática,205.05
14553,Monitor 528,Eletrônicos,372.78
14554,Roteador 516,Eletrônicos,201.62
14555,Impressora 759,Eletrônicos,388.07
14556,Mouse 252,Eletrônicos,616.18
14557,Placa de Vídeo 112,Eletrônicos,506.81
14558,Notebook 603,Eletrônicos,726.34
14559,Mouse 797,Informática,410.04
14560,Impressora 186,Informática,348.09
14561,Notebook 895,Informática,853.87
14562,Impressora 753,Eletrônicos,458.71
14563,Roteador 807,Informática,87.85
14564,SSD 176,Informática,669.48
14565,Desktop 574,Informática,878.23
14566,Placa de Vídeo 183,Informática,52.18
14567,Teclado 398,Informática,580.84
14568,Mouse 392,Informática,916.01
14569,Processador 482,Eletrônicos,667.76
14570,Roteador 970,Eletrônicos,860.72
14571,Teclado 721,Informática,965.68
14572,Desktop 893,Eletrônicos,227.11
14573,Monitor 104,Informática,881.92
14574,Roteador 666,Informática,958.91
14575,SSD 718,Eletrônicos,134.68
14576,Monitor 855,Eletrônicos,874.57
14577,Placa de Vídeo 749,Informática,607.27
14578,Impressora 296,Informática,348.28
14579,Mouse 143,Eletrônicos,136.55
14580,Mouse 764,Informática,937.32
14581,Notebook 142,Eletrônicos,141.13
14582,Teclado 244,Informática,133.0
14583,Mouse 960,Eletrônicos,975.47
14584,Teclado 439,Informática,876.83
14585,Roteador 483,Eletrônicos,981.97
14586,Processador 805,Eletrônicos,314.45
14587,Desktop 692,Eletrônicos,203.61
14588,Placa de Vídeo 250,Eletrônicos,207.68
14589,Monitor 331,Informática,366.75
14590,Teclado 454,Informática,522.36
14591,Placa de Vídeo 292,Eletrônicos,986.95
14592,Processador 336,Informática,484.51
14593,Placa de Vídeo 575,Informática,791.3
14594,SSD 444,Informática,229.97
14595,Monitor 301,Informática,993.5
14596,Impressora 297,Eletrônicos,971.35
14597,Processador 565,Eletrônicos,228.75
14598,Desktop 488,Informática,876.45
14599,SSD 740,Eletrônicos,550.89
14600,Roteador 169,Informática,981.17
14601,Impressora 920,Informática,289.74
14602,Roteador 885,Informática,511.07
14603,Placa de Vídeo 406,Informática,242.34
14604,Monitor 126,Informática,306.67
14605,Teclado 206,Informática,475.43
14606,Teclado 459,Eletrônicos,577.49
14607,Mouse 502,Informática,220.68
14608,Teclado 118,Informática,631.77
14609,Teclado 884,Informática,461.61
14610,Mouse 883,Informática,267.39
14611,Monitor 640,Informática,801.83
14612,Placa de Vídeo 861,Eletrônicos,507.93
14613,Placa de Vídeo 128,Eletrônicos,560.61
14614,Mouse 592,Informática,681.91
14615,Mouse 682,Informática,614.33
14616,Roteador 829,Informática,166.52
14617,Desktop 898,Eletrônicos,479.2
14618,Teclado 134,Informática,433.6
14619,Notebook 487,Informática,73.9
14620,Placa de Vídeo 737,Eletrônicos,73.49
14621,Mouse 544,Informática,248.4
14622,Monitor 289,Eletrônicos,828.67
14623,Mouse 870,Eletrônicos,611.05
14624,Teclado 727,Informática,755.07
14625,Teclado 429,Informática,316.01
14626,Monitor 635,Eletrônicos,935.82
14627,Processador 934,Informática,861.66
14628,Monitor 752,Informática,125.1
14629,SSD 815,Eletrônicos,146.99
14630,Teclado 299,Informática,233.6
14631,Placa de Vídeo 642,Informática,456.27
14632,Roteador 263,Eletrônicos,228.58
14633,Placa de Vídeo 449,Eletrônicos,997.68
14634,Placa de Vídeo 176,Informática,890.96
14635,SSD 145,Eletrônicos,271.89
14636,Teclado 461,Informática,905.21
14637,Monitor 610,Eletrônicos,243.8
14638,Monitor 577,Eletrônicos,852.6
14639,Monitor 660,Informática,469.94
14640,SSD 521,Eletrônicos,317.94
14641,Processador 280,Eletrônicos,475.46
14642,Notebook 451,Eletrônicos,767.84
14643,Mouse 300,Informática,191.67
14644,Desktop 652,Informática,577.57
14645,Impressora 935,Informática,893.22
14646,SSD 769,Eletrônicos,587.32
14647,Processador 888,Eletrônicos,497.36
14648,SSD 424,Eletrônicos,222.91
14649,Monitor 908,Eletrônicos,218.4
14650,SSD 146,Eletrônicos,353.59
14651,Monitor 922,Informática,439.19
14652,SSD 191,Informática,757.39
14653,Monitor 345,Eletrônicos,448.8
14654,Desktop 878,Eletrônicos,232.71
14655,Impressora 563,Eletrônicos,510.06
14656,Mouse 698,Eletrônicos,571.39
14657,Processador 507,Informática,106.42
14658,Processador 618,Eletrônicos,583.35
14659,Roteador 621,Eletrônicos,830.27
14660,Roteador 689,Informática,381.03
14661,Roteador 285,Informática,391.57
14662,Monitor 416,Informática,467.35
14663,Impressora 630,Informática,305.09
14664,Teclado 253,Eletrônicos,794.16
14665,Roteador 202,Informática,216.42
14666,Mouse 357,Informática,142.67
14667,Placa de Vídeo 123,Informática,567.98
14668,Monitor 699,Informática,506.96
14669,Roteador 199,Eletrônicos,429.95
14670,Processador 368,Informática,569.9
14671,Mouse 887,Informática,897.12
14672,Roteador 601,Eletrônicos,779.1
14673,Impressora 779,Informática,475.95
14674,Mouse 949,Informática,575.19
14675,SSD 945,Informática,172.14
14676,Monitor 655,Eletrônicos,853.38
14677,Monitor 988,Eletrônicos,687.62
14678,Processador 113,Eletrônicos,119.4
14679,SSD 931,Informática,253.86
14680,Placa de Vídeo 611,Eletrônicos,295.45
14681,Placa de Vídeo 884,Informática,695.45
14682,Desktop 932,Informática,401.86
14683,Roteador 781,Eletrônicos,77.81
14684,Mouse 186,Informática,170.05
14685,Notebook 557,Eletrônicos,114.5
14686,Placa de Vídeo 772,Informática,328.19
14687,Processador 303,Informática,718.96
14688,Roteador 106,Eletrônicos,942.09
14689,Mouse 471,Eletrônicos,798.53
14690,Roteador 831,Eletrônicos,834.45
14691,Desktop 276,Informática,629.6
14692,Monitor 608,Eletrônicos,936.84
14693,Roteador 459,Eletrônicos,626.29
14694,Mouse 463,Informática,201.47
14695,Placa de Vídeo 876,Eletrônicos,237.18
14696,Teclado 853,Informática,916.55
14697,Monitor 114,Informática,985.63
14698,Desktop 963,Informática,466.75
14699,Impressora 904,Informática,236.37
14700,Placa de Vídeo 229,Eletrônicos,422.44
14701,Impressora 459,Eletrônicos,827.63
14702,Roteador 763,Informática,628.67
14703,Mouse 989,Eletrônicos,633.1
14704,SSD 377,Eletrônicos,178.16
14705,Impressora 824,Eletrônicos,267.94
14706,Mouse 661,Informática,956.72
14707,Notebook 768,Eletrônicos,836.59
14708,Impressora 880,Informática,387.39
14709,Teclado 487,Eletrônicos,202.51
14710,Desktop 570,Informática,752.86
14711,Mouse 230,Eletrônicos,614.25
14712,SSD 860,Informática,730.88
14713,Processador 430,Informática,120.25
14714,SSD 687,Informática,880.92
14715,Notebook 568,Eletrônicos,931.98
14716,Desktop 843,Eletrônicos,599.15
14717,Placa de Vídeo 646,Informática,373.41
14718,Monitor 274,Informática,224.07
14719,Desktop 667,Informática,362.34
14720,Placa de Vídeo 829,Eletrônicos,555.38
14721,Mouse 489,Informática,507.91
14722,Placa de Vídeo 927,Eletrônicos,521.93
14723,Impressora 580,Eletrônicos,945.79
14724,Impressora 235,Eletrônicos,603.28
14725,Monitor 143,Eletrônicos,721.6
14726,Roteador 369,Informática,768.92
14727,Mouse 855,Informática,94.54
14728,Mouse 214,Informática,472.54
14729,Desktop 896,Informática,551.29
14730,Mouse 719,Eletrônicos,243.76
14731,Monitor 807,Informática,204.54
14732,Notebook 507,Informática,963.13
14733,Mouse 896,Informática,654.53
14734,Notebook 742,Eletrônicos,603.5
14735,Teclado 729,Eletrônicos,656.13
14736,Notebook 821,Eletrônicos,559.67
14737,Notebook 186,Informática,56.89
14738,Mouse 677,Eletrônicos,198.44
14739,Mouse 263,Eletrônicos,629.82
14740,Processador 133,Informática,150.35
14741,Impressora 652,Informática,404.77
14742,Roteador 110,Informática,598.03
14743,Impressora 651,Informática,245.16
14744,Mouse 853,Eletrônicos,607.87
14745,Teclado 447,Eletrônicos,694.44
14746,Desktop 288,Eletrônicos,610.14
14747,Roteador 557,Eletrônicos,153.0
14748,Processador 317,Informática,561.86
14749,Desktop 860,Eletrônicos,383.74
14750,Roteador 463,Informática,559.83
14751,Notebook 645,Informática,549.82
14752,SSD 779,Informática,721.43
14753,Placa de Vídeo 666,Eletrônicos,88.88
14754,SSD 685,Informática,666.13
14755,Placa de Vídeo 610,Eletrônicos,940.37
14756,Teclado 547,Eletrônicos,86.54
14757,SSD 806,Informática,671.97
14758,Impressora 315,Informática,649.7
14759,Placa de Vídeo 955,Eletrônicos,150.66
14760,Impressora 192,Informática,847.47
14761,Teclado 979,Eletrônicos,134.83
14762,Impressora 971,Eletrônicos,769.11
14763,Impressora 628,Eletrônicos,657.62
14764,Impressora 537,Eletrônicos,888.51
14765,Notebook 344,Eletrônicos,400.14
14766,Processador 124,Eletrônicos,159.37
14767,Desktop 933,Informática,168.73
14768,Roteador 957,Eletrônicos,177.38
14769,SSD 626,Informática,162.2
14770,Placa de Vídeo 665,Eletrônicos,349.46
14771,Notebook 634,Informática,762.75
14772,SSD 602,Informática,559.29
14773,Placa de Vídeo 898,Eletrônicos,889.75
14774,Mouse 391,Eletrônicos,628.77
14775,Placa de Vídeo 493,Informática,641.08
14776,SSD 191,Eletrônicos,614.76
14777,Notebook 575,Informática,951.89
14778,Processador 561,Informática,267.72
14779,Placa de Vídeo 771,Informática,157.0
14780,Mouse 340,Informática,556.56
14781,Teclado 295,Informática,997.1
14782,Mouse 652,Eletrônicos,201.42
14783,Placa de Vídeo 450,Informática,182.96
14784,Notebook 425,Eletrônicos,230.93
14785,Mouse 687,Informática,898.29
14786,Monitor 966,Eletrônicos,350.64
14787,SSD 920,Informática,150.2
14788,Impressora 629,Eletrônicos,308.43
14789,Teclado 279,Eletrônicos,302.81
14790,Roteador 687,Informática,303.22
14791,Placa de Vídeo 988,Informática,583.22
14792,Monitor 323,Informática,775.33
14793,SSD 506,Informática,525.96
14794,Roteador 973,Informática,406.51
14795,Roteador 562,Informática,775.63
14796,Processador 475,Informática,822.11
14797,Notebook 291,Eletrônicos,499.51
14798,Roteador 309,Eletrônicos,622.68
14799,Placa de Vídeo 690,Eletrônicos,898.01
14800,Processador 760,Eletrônicos,948.8
14801,Mouse 990,Informática,86.52
14802,Desktop 268,Informática,200.15
14803,Notebook 270,Informática,507.31
14804,SSD 244,Informática,291.92
14805,Desktop 710,Eletrônicos,86.17
14806,Placa de Vídeo 672,Eletrônicos,808.73
14807,Monitor 727,Informática,548.2
14808,Processador 396,Informática,707.87
14809,Impressora 390,Informática,868.79
14810,Roteador 990,Informática,371.41
14811,SSD 355,Informática,169.29
14812,Monitor 376,Informática,218.93
14813,Roteador 330,Informática,145.83
14814,Roteador 147,Eletrônicos,644.77
14815,Notebook 560,Eletrônicos,755.31
14816,Roteador 970,Informática,226.51
14817,Notebook 632,Informática,152.11
14818,Processador 270,Eletrônicos,766.04
14819,Teclado 740,Eletrônicos,678.29
14820,SSD 539,Informática,462.64
14821,SSD 195,Eletrônicos,503.45
14822,Teclado 239,Eletrônicos,131.92
14823,Impressora 321,Eletrônicos,241.26
14824,Roteador 797,Eletrônicos,708.28
14825,SSD 283,Informática,202.33
14826,Notebook 484,Informática,256.37
14827,Mouse 683,Eletrônicos,267.44
14828,Mouse 361,Informática,144.49
14829,Notebook 806,Eletrônicos,764.46
14830,Monitor 685,Eletrônicos,901.12
14831,Roteador 473,Informática,382.9
14832,Desktop 843,Informática,566.75
14833,Roteador 629,Informática,482.82
14834,Processador 766,Eletrônicos,996.55
14835,Desktop 853,Eletrônicos,300.58
14836,Teclado 619,Informática,543.08
14837,Placa de Vídeo 934,Informática,361.48
14838,Processador 415,Eletrônicos,348.91
14839,Teclado 315,Informática,924.6
14840,Desktop 186,Informática,210.22
14841,Teclado 449,Eletrônicos,72.43
14842,Notebook 854,Eletrônicos,690.92
14843,Placa de Vídeo 147,Informática,413.84
14844,Monitor 844,Informática,279.71
14845,Monitor 321,Informática,861.81
14846,Processador 791,Informática,398.38
14847,Teclado 278,Eletrônicos,509.68
14848,Desktop 639,Informática,748.67
14849,Roteador 838,Informática,496.29
14850,Notebook 621,Eletrônicos,590.0
14851,Teclado 296,Informática,357.62
14852,Monitor 318,Informática,611.6
14853,Placa de Vídeo 992,Eletrônicos,631.93
14854,SSD 939,Informática,969.73
14855,Desktop 775,Informática,770.89
14856,Teclado 305,Eletrônicos,961.97
14857,Notebook 510,Eletrônicos,362.29
14858,Roteador 582,Informática,325.3
14859,Processador 680,Eletrônicos,778.65
14860,Roteador 195,Eletrônicos,518.62
14861,Processador 645,Eletrônicos,781.42
14862,Processador 454,Informática,255.55
14863,Teclado 579,Informática,973.67
14864,Notebook 493,Eletrônicos,994.29
14865,Roteador 189,Informática,211.05
14866,Processador 144,Informática,178.54
14867,Processador 851,Informática,688.59
14868,Processador 729,Eletrônicos,867.47
14869,Notebook 831,Informática,425.86
14870,Notebook 378,Eletrônicos,787.41
14871,Placa de Vídeo 668,Eletrônicos,331.35
14872,SSD 979,Informática,257.12
14873,Impressora 411,Eletrônicos,263.74
14874,Teclado 809,Informática,770.18
14875,Notebook 351,Eletrônicos,392.08
14876,Notebook 552,Informática,524.39
14877,Monitor 383,Eletrônicos,622.77
14878,Monitor 459,Informática,72.14
14879,Desktop 570,Eletrônicos,516.67
14880,Mouse 173,Informática,451.82
14881,Desktop 262,Eletrônicos,226.25
14882,Monitor 595,Eletrônicos,814.56
14883,Processador 475,Informática,693.15
14884,SSD 973,Eletrônicos,900.73
14885,Monitor 343,Eletrônicos,904.93
14886,Notebook 474,Eletrônicos,744.38
14887,Roteador 189,Informática,616.4
14888,Processador 617,Informática,108.08
14889,Teclado 653,Informática,529.81
14890,Placa de Vídeo 111,Eletrônicos,502.13
14891,Placa de Vídeo 180,Eletrônicos,824.02
14892,Teclado 484,Eletrônicos,261.8
14893,Notebook 628,Eletrônicos,593.73
14894,Notebook 182,Eletrônicos,536.73
14895,Notebook 957,Eletrônicos,307.27
14896,Monitor 763,Eletrônicos,923.39
14897,Roteador 300,Eletrônicos,953.32
14898,Monitor 570,Eletrônicos,968.71
14899,Roteador 370,Eletrônicos,938.6
14900,Desktop 165,Informática,886.9
14901,Placa de Vídeo 882,Eletrônicos,627.44
14902,Mouse 352,Eletrônicos,898.74
14903,Desktop 284,Informática,444.74
14904,Processador 933,Eletrônicos,341.28
14905,Teclado 319,Eletrônicos,98.42
14906,Placa de Vídeo 699,Eletrônicos,656.39
14907,Placa de Vídeo 285,Informática,873.99
14908,Mouse 578,Informática,203.27
14909,SSD 414,Eletrônicos,106.67
14910,SSD 293,Eletrônicos,163.02
14911,Placa de Vídeo 374,Eletrônicos,347.36
14912,Teclado 233,Informática,344.05
14913,SSD 631,Eletrônicos,578.87
14914,Notebook 490,Eletrônicos,505.61
14915,Impressora 426,Eletrônicos,351.68
14916,Placa de Vídeo 421,Eletrônicos,809.41
14917,Mouse 314,Informática,729.96
14918,Mouse 583,Informática,327.25
14919,Impressora 222,Informática,536.68
14920,SSD 884,Eletrônicos,196.25
14921,Processador 498,Informática,84.36
14922,Desktop 239,Eletrônicos,451.12
14923,Roteador 158,Eletrônicos,388.39
14924,Notebook 237,Eletrônicos,728.1
14925,Teclado 269,Informática,542.1
14926,Impressora 278,Informática,165.17
14927,Notebook 425,Eletrônicos,891.19
14928,Desktop 943,Informática,456.91
14929,Monitor 157,Informática,396.55
14930,Teclado 713,Informática,327.74
14931,Roteador 591,Eletrônicos,800.51
14932,Mouse 644,Eletrônicos,762.9
14933,Teclado 657,Eletrônicos,107.33
14934,Impressora 972,Informática,735.64
14935,SSD 312,Eletrônicos,430.44
14936,Notebook 278,Eletrônicos,143.06
14937,Processador 807,Eletrônicos,640.72
14938,Roteador 598,Informática,406.78
14939,SSD 844,Eletrônicos,721.77
14940,Monitor 786,Eletrônicos,593.87
14941,Mouse 427,Eletrônicos,615.84
14942,Notebook 279,Informática,677.35
14943,Impressora 625,Eletrônicos,961.07
14944,SSD 864,Eletrônicos,929.17
14945,Notebook 326,Eletrônicos,820.02
14946,Desktop 169,Eletrônicos,638.1
14947,Teclado 380,Informática,522.09
14948,Teclado 336,Eletrônicos,940.92
14949,Mouse 227,Eletrônicos,193.95
14950,Desktop 349,Eletrônicos,770.27
14951,Teclado 926,Informática,311.68
14952,Teclado 312,Eletrônicos,678.17
14953,Monitor 752,Informática,217.78
14954,Processador 999,Informática,535.08
14955,Impressora 761,Eletrônicos,912.07
14956,Notebook 700,Informática,487.25
14957,Monitor 337,Eletrônicos,56.2
14958,SSD 808,Informática,201.67
14959,Placa de Vídeo 517,Informática,920.59
14960,Teclado 561,Eletrônicos,729.25
14961,Teclado 581,Eletrônicos,57.71
14962,Monitor 650,Informática,213.68
14963,Notebook 123,Informática,211.49
14964,Placa de Vídeo 459,Informática,409.11
14965,SSD 439,Eletrônicos,706.01
14966,SSD 844,Eletrônicos,653.46
14967,Placa de Vídeo 843,Eletrônicos,780.91
14968,Notebook 964,Eletrônicos,784.69
14969,Placa de Vídeo 710,Informática,349.21
14970,Placa de Vídeo 501,Informática,55.22
14971,Processador 102,Informática,720.3
14972,Roteador 743,Eletrônicos,962.3
14973,Monitor 721,Eletrônicos,859.35
14974,Impressora 520,Informática,259.8
14975,Placa de Vídeo 598,Eletrônicos,622.55
14976,Notebook 381,Eletrônicos,206.49
14977,Notebook 804,Informática,453.01
14978,Monitor 189,Informática,962.29
14979,Notebook 823,Informática,91.33
14980,Processador 827,Informática,200.87
14981,Placa de Vídeo 383,Informática,775.58
14982,Roteador 826,Informática,293.61
14983,Monitor 870,Eletrônicos,404.59
14984,Monitor 520,Informática,170.06
14985,Mouse 127,Informática,330.08
14986,Placa de Vídeo 536,Informática,987.29
14987,Placa de Vídeo 633,Informática,767.44
14988,Roteador 183,Eletrônicos,663.1
14989,Roteador 272,Informática,240.57
14990,Teclado 646,Informática,97.86
14991,Notebook 776,Eletrônicos,583.21
14992,Desktop 773,Informática,166.6
14993,Placa de Vídeo 109,Informática,118.22
14994,SSD 632,Eletrônicos,468.97
14995,Placa de Vídeo 336,Eletrônicos,262.53
14996,SSD 319,Eletrônicos,122.26
14997,SSD 288,Eletrônicos,289.34
14998,Processador 274,Informática,339.72
14999,Monitor 695,Eletrônicos,209.26
15000,Processador 513,Eletrônicos,136.59
15001,Roteador 435,Eletrônicos,335.05
15002,Mouse 456,Eletrônicos,505.38
15003,Mouse 901,Informática,167.78
15004,Teclado 448,Eletrônicos,310.2
15005,Teclado 414,Informática,283.82
15006,Processador 338,Informática,509.13
15007,Notebook 839,Informática,721.93
15008,Notebook 175,Informática,541.71
15009,Monitor 270,Informática,587.28
15010,Teclado 461,Informática,865.68
15011,Teclado 599,Eletrônicos,67.29
15012,Desktop 574,Eletrônicos,149.59
15013,Notebook 174,Eletrônicos,62.95
15014,Desktop 828,Eletrônicos,812.51
15015,Processador 937,Eletrônicos,204.91
15016,Processador 141,Eletrônicos,96.24
15017,Impressora 955,Informática,439.81
15018,SSD 744,Informática,230.95
15019,Notebook 671,Informática,175.2
15020,Teclado 259,Informática,212.22
15021,Processador 922,Eletrônicos,963.84
15022,Placa de Vídeo 758,Informática,587.36
15023,Notebook 187,Informática,830.23
15024,Impressora 426,Eletrônicos,776.19
15025,Roteador 849,Informática,812.63
15026,SSD 390,Informática,715.24
15027,SSD 156,Informática,204.91
15028,Processador 406,Eletrônicos,323.65
15029,Notebook 886,Eletrônicos,956.15
15030,Teclado 304,Eletrônicos,131.78
15031,Monitor 991,Informática,489.47
15032,Processador 167,Eletrônicos,775.42
15033,Desktop 402,Informática,474.37
15034,Roteador 404,Eletrônicos,749.2
15035,Notebook 302,Eletrônicos,350.11
15036,SSD 163,Eletrônicos,894.75
15037,Processador 535,Eletrônicos,403.59
15038,Mouse 105,Informática,771.77
15039,Desktop 589,Eletrônicos,106.05
15040,Processador 162,Eletrônicos,550.0
15041,Processador 123,Eletrônicos,836.94
15042,Desktop 960,Eletrônicos,870.4
15043,Impressora 826,Eletrônicos,515.05
15044,Mouse 376,Informática,999.82
15045,Monitor 558,Eletrônicos,936.99
15046,Monitor 922,Eletrônicos,265.6
15047,Teclado 954,Eletrônicos,486.81
15048,Roteador 637,Eletrônicos,501.03
15049,Notebook 757,Informática,296.07
15050,Impressora 434,Informática,918.51
15051,SSD 583,Informática,535.87
15052,Desktop 390,Informática,156.65
15053,Processador 198,Informática,309.63
15054,Mouse 529,Informática,459.22
15055,SSD 328,Eletrônicos,872.44
15056,Roteador 654,Informática,730.76
15057,Desktop 306,Eletrônicos,891.85
15058,Teclado 537,Eletrônicos,365.6
15059,SSD 564,Eletrônicos,751.94
15060,Notebook 692,Eletrônicos,966.99
15061,Teclado 601,Informática,595.56
15062,Processador 200,Eletrônicos,817.41
