id_venda,id_cliente,id_produto,id_vendedor,valor_venda
18006,6812,10224,18582,298.38
18007,18088,11515,16010,329.87
18008,1778,982,19201,670.44
18009,9440,12726,14655,933.16
18010,6397,16866,9960,286.12
18011,13992,1967,14380,484.17
18012,4666,6912,16893,690.08
18013,17591,13719,6918,390.23
18014,10212,17330,11548,826.99
18015,563,347,9809,215.09
18016,12868,2083,17484,304.15
18017,12408,1578,18833,959.62
18018,7700,17989,12817,798.54
18019,11174,5024,16014,446.66
18020,17664,4695,8928,661.79
18021,9614,9621,1008,215.3
18022,5910,10756,5310,494.12
18023,9896,5440,8939,993.89
18024,3011,16556,12300,910.14
18025,12807,19119,17423,253.12
18026,15892,13008,12195,825.88
18027,19557,196,9489,644.27
18028,19964,4019,7646,726.5
18029,6235,14093,12347,517.19
18030,9209,11120,12067,347.68
18031,358,6713,587,331.61
18032,2243,15095,7216,575.4
18033,10518,6117,2229,403.66
18034,10710,1627,15317,431.83
18035,18156,3598,10856,711.55
18036,4867,17133,4261,161.38
18037,14211,7011,539,395.82
18038,111,11394,4467,615.48
18039,14313,1768,10962,222.0
18040,7083,10321,17202,410.07
18041,13050,17977,17612,170.61
18042,7352,243,19283,389.75
18043,2922,1271,1267,954.47
18044,12901,11285,6806,726.24
18045,4421,15595,9148,822.92
18046,9944,7391,19452,628.13
18047,14764,6326,612,246.43
18048,18656,17571,5073,763.57
18049,17733,14221,19260,977.18
18050,11059,19737,7500,754.69
18051,19502,17009,9326,942.63
18052,12372,16527,9950,351.93
18053,617,769,6026,288.61
18054,14410,4957,9299,401.79
18055,3432,19599,14653,588.56
18056,13386,19259,14337,579.72
18057,11232,4699,19873,884.2
18058,16293,10445,9958,356.15
18059,9799,14378,13067,410.9
18060,14132,3663,2724,713.7
18061,16087,13022,5505,914.94
18062,6502,9097,3317,622.75
18063,425,591,15570,381.85
18064,689,16084,7418,224.1
18065,13131,5177,3536,294.12
18066,17550,14221,3914,144.35
18067,5013,5905,8578,153.2
18068,15904,18879,15517,724.65
18069,3488,16272,16523,607.37
18070,7551,5811,1851,427.58
18071,8333,12951,9169,764.29
18072,12134,1520,6725,926.32
18073,13446,3816,14020,940.93
18074,10471,18335,3717,777.33
18075,2741,1742,10687,393.94
18076,16124,10660,1491,646.38
18077,1707,13218,12492,806.58
18078,18892,12078,18607,113.1
18079,15133,13228,4313,225.48
18080,13311,5329,3369,761.0
18081,19089,981,14094,796.9
18082,1809,5172,18845,685.8
18083,1760,5000,3721,537.45
18084,7143,19251,12670,464.05
18085,2654,19066,12333,248.6
18086,9916,9378,3787,267.84
18087,9379,35,19620,437.75
18088,7633,8004,15206,528.14
18089,14384,7908,14856,140.81
18090,13863,7275,2271,888.22
18091,6868,7166,18371,187.06
18092,15837,6616,8031,645.76
18093,14522,9817,9618,482.94
18094,19996,5198,15966,317.53
18095,14205,17174,670,416.03
18096,10183,16649,9493,776.61
18097,2917,6780,15892,734.7
18098,813,16786,12212,117.69
18099,18831,7013,8363,995.97
18100,2948,5943,13905,257.23
18101,4051,15443,17096,60.55
18102,15724,591,18124,744.51
18103,7464,19315,19963,488.16
18104,16165,3107,17210,320.26
18105,16388,1399,9645,168.21
18106,15984,9919,11956,668.38
18107,5397,11784,7123,770.15
18108,7033,15959,3742,397.03
18109,10952,7844,16633,590.28
18110,5603,17365,5341,121.17
18111,496,1053,15563,190.84
18112,10119,18957,19565,381.85
18113,17387,18142,17794,255.18
18114,3,12813,15193,364.21
18115,6672,12201,18403,52.76
18116,9125,6809,4576,825.78
18117,16612,470,9533,939.89
18118,9072,4594,359,592.67
18119,14381,9224,17822,144.47
18120,15762,14407,4615,222.94
18121,18700,3439,8300,678.66
18122,10822,7946,17999,790.02
18123,19830,11244,10631,734.71
18124,18410,5055,9253,659.71
18125,17623,12593,10018,651.52
18126,10781,19096,5107,745.64
18127,522,4557,2655,282.87
18128,3216,1802,3340,950.21
18129,14720,12868,12864,890.52
18130,13159,6775,5590,493.98
18131,16437,7102,441,779.5
18132,8757,14484,15007,771.32
18133,2423,6770,2017,348.44
18134,5397,17553,11217,308.36
18135,10529,2380,14001,68.46
18136,12212,8496,17211,801.22
18137,18076,3170,10777,416.06
18138,18145,19549,10272,375.03
18139,8512,12584,11342,272.59
18140,18460,16328,3099,336.49
18141,12462,12090,18758,438.84
18142,8175,334,9648,853.22
18143,18151,12785,15095,754.83
18144,10502,2977,15514,542.34
18145,3671,10895,9839,880.18
18146,17608,478,16923,786.88
18147,17457,15566,514,120.55
18148,1898,16949,13126,553.66
18149,16630,10908,19284,860.89
18150,6744,3713,18068,904.76
18151,12550,5622,2980,62.28
18152,18888,12176,12351,97.55
18153,12767,16444,7260,347.09
18154,18152,13331,1010,322.29
18155,1033,11023,11879,65.1
18156,921,16415,14511,936.45
18157,14360,18218,13252,101.85
18158,11842,7252,5635,934.05
18159,4213,14818,18148,319.17
18160,16448,18045,3058,361.63
18161,1892,1520,2666,489.43
18162,11525,1569,16056,450.64
18163,18608,13556,2681,807.87
18164,9164,15852,9762,533.19
18165,11905,2466,8837,173.06
18166,16292,19284,12242,549.65
18167,12153,13895,10039,788.66
18168,2722,16654,18129,209.71
18169,11882,9653,1084,161.78
18170,1276,16342,14611,938.76
18171,9039,7813,19114,200.37
18172,14791,15298,1370,374.66
18173,1236,6563,15545,766.19
18174,12247,10155,9165,541.94
18175,8667,10382,4644,545.84
18176,13113,3481,15622,214.57
18177,6320,11864,4716,316.72
18178,18230,18569,6386,362.02
18179,13856,17798,11119,867.02
18180,13218,4475,10521,189.27
18181,15327,1823,10367,170.91
18182,3782,1240,1605,522.39
18183,19136,16345,2248,802.71
18184,13568,13679,14583,213.69
18185,2050,12539,18519,947.1
18186,12868,11641,5526,309.69
18187,6075,14434,3137,182.57
18188,6218,10782,12314,784.34
18189,10834,12621,1946,134.63
18190,4105,8361,279,682.65
18191,15419,7536,10847,395.39
18192,7616,12117,5362,515.2
18193,18894,11765,15724,436.43
18194,13732,7615,6941,966.86
18195,15888,7355,7428,202.3
18196,18478,9045,6681,300.87
18197,454,7400,18003,989.25
18198,2967,11007,15344,801.54
18199,19122,5471,17358,985.54
18200,4779,8623,3683,636.21
18201,2420,19124,11843,339.37
18202,16179,11178,5,915.99
18203,18119,13442,4057,275.92
18204,16770,7324,18565,614.08
18205,39,4340,13360,537.75
18206,19294,6855,7508,443.01
18207,14892,2080,5477,953.35
18208,8134,2134,4067,566.98
18209,9075,7755,435,819.87
18210,14854,18741,1988,796.74
18211,7712,6502,16165,295.22
18212,15120,2951,5363,595.64
18213,17848,16450,13657,888.87
18214,15697,13567,11014,90.29
18215,17638,19533,4030,716.13
18216,18850,10623,6008,618.2
18217,10447,12110,13837,501.82
18218,3939,10727,188,123.88
18219,11444,19401,7888,726.27
18220,920,12156,6389,271.78
18221,3463,14993,10451,995.48
18222,5485,19652,2325,931.1
18223,12753,8757,17599,51.02
18224,1289,11313,4,477.65
18225,9849,13469,19823,649.65
18226,15726,13689,1644,681.46
18227,10720,11844,5024,674.05
18228,15951,3144,212,658.25
18229,13504,1611,14717,983.01
18230,8804,8224,11525,122.5
18231,14179,1645,1776,246.36
18232,3240,4868,3070,916.92
18233,14911,10493,4407,568.8
18234,6674,11981,4428,915.73
18235,7729,5301,3279,95.68
18236,14572,16189,19432,524.41
18237,4939,12991,8626,541.38
18238,16989,1864,7311,444.58
18239,19841,13344,8135,831.39
18240,6275,15914,2314,605.32
18241,12629,12608,12661,876.51
18242,9492,14720,14669,249.48
18243,8454,6387,13243,815.04
18244,15050,14646,6771,895.9
18245,19338,19592,16915,768.06
18246,13433,2109,3748,489.44
18247,18297,16807,13285,719.51
18248,10431,1517,15163,309.72
18249,14802,9241,6354,658.06
18250,14188,3081,16045,990.59
18251,6975,1006,2362,909.04
18252,13641,6283,7625,489.16
18253,3953,15693,10141,518.12
18254,8560,18214,5099,400.28
18255,4931,11055,15874,900.92
18256,13980,5744,1630,288.21
18257,8920,16077,14880,230.21
18258,8793,13199,9459,408.66
18259,15013,16582,1615,58.03
18260,178,15497,1650,539.32
18261,18991,6886,11063,576.78
18262,8286,15755,17826,366.95
18263,10694,17796,16456,634.61
18264,5426,1575,5786,163.17
18265,4744,3862,19483,990.04
18266,5140,14248,6604,480.72
18267,16299,15262,12361,369.94
18268,11336,13432,6978,374.67
18269,17306,1943,4527,752.92
18270,17397,12164,14994,748.44
18271,5422,10720,16817,81.32
18272,19921,3287,2345,566.94
18273,12103,10153,12001,297.29
18274,4637,11215,5907,976.28
18275,2020,10325,8808,281.2
18276,19248,8753,4622,145.83
18277,1971,13222,8393,751.53
18278,1650,16983,1687,321.87
18279,11995,4309,1355,513.34
18280,5469,1328,18270,964.87
18281,19018,2347,6731,123.43
18282,17160,12597,17047,340.95
18283,17067,7770,18473,286.1
18284,8004,904,16566,611.03
18285,12357,7327,534,182.71
18286,6735,12297,10979,858.9
18287,997,12047,16959,829.9
18288,18042,9006,17035,591.2
18289,8247,615,6950,628.95
18290,9351,3450,1053,270.78
18291,19253,3098,15380,250.53
18292,17832,19945,7669,983.62
18293,548,3872,9171,435.76
18294,17656,2295,8227,86.28
18295,18080,6294,4016,579.74
18296,15821,3753,4686,53.88
18297,1659,13123,7484,680.97
18298,16641,59,8440,950.56
18299,16100,7774,1508,964.48
18300,4441,7232,914,254.56
18301,362,19019,12648,449.76
18302,1838,18554,18020,685.04
18303,11490,18004,1600,247.75
18304,19835,5191,12393,474.52
18305,19815,19127,8530,546.52
18306,18062,18552,9455,594.13
18307,5022,8145,16044,505.75
18308,16336,19999,1525,788.49
18309,9787,14549,13982,805.72
18310,15764,14284,2273,829.64
18311,10564,19987,9358,698.12
18312,8373,19346,14888,681.34
18313,998,8539,9544,560.97
18314,11338,6228,4979,507.42
18315,9565,17999,7606,822.08
18316,12673,5758,9513,554.62
18317,9738,19905,12645,431.3
18318,14920,11228,14748,723.51
18319,9436,8046,14176,741.5
18320,14787,15638,16424,624.36
18321,13668,5269,1509,370.5
18322,18537,3600,11360,277.34
18323,18771,4753,10655,63.63
18324,8926,11840,12235,116.31
18325,11485,6813,4000,688.22
18326,15318,18916,173,234.67
18327,12820,3851,16024,886.5
18328,19600,2561,5617,556.3
18329,19561,15468,11671,262.37
18330,5677,14733,5160,609.39
18331,4334,17511,17840,775.41
18332,19559,2170,11888,837.84
18333,15496,16007,11625,914.24
18334,8093,9969,6768,554.59
18335,2151,16208,12856,872.88
18336,3705,12795,6759,316.15
18337,5363,9407,16763,807.46
18338,15631,16867,3710,230.41
18339,5518,19113,4523,72.23
18340,13921,11105,4622,527.23
18341,9363,15679,8532,109.36
18342,19504,7689,3847,308.25
18343,16347,7087,2641,296.42
18344,5306,5257,17395,272.86
18345,442,17540,15840,759.66
18346,7173,5739,11938,460.86
18347,9032,17122,3389,473.78
18348,1143,10818,11395,127.66
18349,17879,13458,17429,886.37
18350,14079,2540,65,264.97
18351,13698,17163,6065,559.94
18352,7377,15474,2027,501.25
18353,1643,3306,9993,706.72
18354,13583,410,10161,945.7
18355,6389,17003,1861,229.89
18356,57,9474,16876,259.91
18357,5506,11893,7799,500.63
18358,18630,11914,10369,595.78
18359,1572,14733,2485,835.53
18360,4269,14491,5760,315.03
18361,18230,12869,7978,582.48
18362,6337,17773,11813,164.33
18363,13846,14558,3200,689.24
18364,573,584,2519,752.67
18365,2479,7576,9814,221.06
18366,2335,18912,17416,566.82
18367,12494,13302,16844,293.24
18368,4715,5900,15900,479.72
18369,8330,209,19068,119.51
18370,6813,8404,524,984.76
18371,5458,5614,17551,298.01
18372,14568,12751,13790,472.25
18373,16106,5683,8186,859.41
18374,90,665,7257,358.45
18375,13721,822,18526,907.03
18376,5831,9736,19785,831.83
18377,15134,9958,8197,490.11
18378,15678,16562,16034,105.03
18379,2050,16166,3628,954.71
18380,16384,11655,17733,254.48
18381,809,11503,6178,105.79
18382,375,13236,17258,786.55
18383,19630,15186,19135,71.54
18384,10472,12388,8885,130.49
18385,15366,6151,10211,997.64
18386,14537,17941,301,93.91
18387,536,2411,10081,58.2
18388,14276,3466,157,152.11
18389,4047,6144,9601,969.93
18390,18329,13689,14605,492.64
18391,8090,4000,2207,457.45
18392,9602,19860,2725,266.69
18393,15216,15923,2613,96.33
18394,758,19437,9930,419.03
18395,13530,11680,15754,394.88
18396,15088,11727,8456,924.16
18397,2779,13203,7059,807.83
18398,5000,2730,227,69.31
18399,7367,13601,14700,434.63
18400,64,19945,6316,745.58
18401,522,11547,10513,771.23
18402,13559,16016,8138,437.18
18403,7282,13109,12277,339.04
18404,8108,4424,6499,598.97
18405,10061,6732,1541,310.44
18406,14477,7168,488,252.04
18407,11458,17945,10741,419.78
18408,14310,8957,4940,100.06
18409,15549,14049,16298,626.98
18410,18974,12491,3450,58.94
18411,18019,1098,11384,269.81
18412,649,19342,1248,744.3
18413,479,15233,12980,598.79
18414,15883,12941,10058,959.99
18415,5036,9346,5466,780.92
18416,7420,3297,7637,174.1
18417,18195,2555,6511,807.2
18418,8694,19140,12786,990.86
18419,4236,11853,9057,469.26
18420,15158,1095,12861,349.58
18421,12874,16300,3983,121.51
18422,4672,9000,16851,288.81
18423,1825,14951,1181,303.78
18424,5788,13668,413,85.8
18425,18837,2360,13333,367.88
18426,15561,16110,16059,334.39
18427,16631,13213,8276,112.92
18428,14912,15731,1522,587.81
18429,14136,1899,1997,214.6
18430,18129,2624,4057,139.55
18431,13696,8156,5120,751.05
18432,12601,8466,2925,742.54
18433,17774,12322,14230,566.78
18434,16049,6681,17557,106.4
18435,13592,2588,2083,871.44
18436,13866,1169,17349,323.65
18437,1684,5054,18027,109.64
18438,19169,1499,470,169.25
18439,7248,9361,13116,920.44
18440,12383,4509,1131,386.96
18441,2100,9794,7744,175.23
18442,18611,1957,2715,470.24
18443,17657,15409,11351,796.31
18444,2142,11321,16374,178.43
18445,15108,4460,5248,123.72
18446,5594,8715,8498,743.77
18447,4736,6219,4211,169.55
18448,4053,5583,12929,720.81
18449,12992,11397,13340,352.03
18450,19839,11281,19180,434.21
18451,18921,18514,14263,443.37
18452,16660,19221,15087,272.57
18453,10645,13508,17926,606.41
18454,2422,5597,14018,712.95
18455,12993,15193,16395,944.39
18456,15103,13993,12821,571.37
18457,15603,14183,18546,188.94
18458,16907,17711,4355,698.08
18459,1382,16243,11393,995.84
18460,14329,18745,10297,439.25
18461,8171,4289,18664,755.73
18462,5500,14338,18148,568.46
18463,15621,8690,12454,281.94
18464,16336,18009,2713,204.11
18465,17409,2294,15889,649.77
18466,2127,8979,13067,934.1
18467,6815,12895,18063,632.66
18468,10063,14515,14573,641.16
18469,2895,3943,15268,704.38
18470,15062,15788,9670,905.59
18471,18090,424,8548,449.6
18472,712,15828,4169,497.02
18473,489,14407,10984,58.26
18474,16924,14267,7247,170.6
18475,16372,15649,1637,806.92
18476,19089,6547,10102,57.6
18477,12811,17307,17847,194.87
18478,9366,9160,11493,851.64
18479,16413,4894,12186,291.3
18480,6204,3703,19992,794.31
18481,17702,5478,11134,573.45
18482,2310,13639,9867,922.67
18483,8437,14062,111,63.31
18484,6412,15449,11699,149.02
18485,17041,3348,6619,334.76
18486,4518,1304,11315,994.32
18487,15220,9057,15809,96.06
18488,5444,8530,14340,860.24
18489,19970,7116,13961,525.25
18490,16643,17102,11128,662.67
18491,8473,18067,15944,892.93
18492,2989,4526,786,361.22
18493,11933,11876,11270,479.1
18494,12533,15760,12812,802.36
18495,11899,15225,8080,879.83
18496,19863,14246,10962,550.72
18497,6315,2964,17006,706.11
18498,8951,10286,3645,620.23
18499,1269,7030,18480,91.86
18500,8177,1438,8156,989.55
18501,2121,14078,18459,341.67
18502,16189,16315,5817,217.94
18503,12684,15364,894,657.86
18504,19081,11346,19001,865.88
18505,12700,3423,616,145.11
18506,7905,13165,9366,517.64
18507,9724,5801,5382,889.85
18508,7313,7133,15181,678.19
18509,16109,7947,5777,240.78
18510,19391,13119,16984,222.21
18511,8170,8049,11648,832.04
18512,14728,7014,10759,901.58
18513,13659,13833,13398,370.12
18514,7249,9776,5925,995.11
18515,2228,15910,8521,860.95
18516,13091,18914,1734,138.82
18517,10500,10649,9722,477.1
18518,11332,912,470,653.84
18519,1584,3170,14253,92.47
18520,15393,6254,12283,53.93
18521,8360,10640,18743,191.49
18522,14794,6717,7613,736.06
18523,18712,14869,15274,172.39
18524,13082,3972,2205,449.58
18525,9986,4683,13625,995.67
18526,7958,8974,4109,494.37
18527,7290,9939,18875,303.79
18528,2779,6055,12094,633.12
18529,7638,908,4495,297.62
18530,15269,8889,17487,614.67
18531,19016,13046,18885,101.57
18532,498,1548,2224,912.87
18533,12277,9758,18634,956.6
18534,19100,11379,17952,970.2
18535,7814,19645,17529,89.11
18536,18660,8284,1286,543.8
18537,1343,16636,17821,142.56
18538,11867,3425,10707,937.75
18539,10772,2051,4321,489.87
18540,16566,9497,3807,729.07
18541,6452,4821,12405,605.6
18542,19835,18445,726,361.33
18543,6249,325,14193,143.84
18544,12687,952,18487,339.68
18545,12793,13250,6916,661.46
18546,10438,2962,6093,690.15
18547,3143,16711,11546,967.49
18548,17728,11182,17910,198.82
18549,506,6524,12933,821.12
18550,13511,9718,6510,545.32
18551,4862,9270,18959,852.36
18552,12101,12330,6388,435.49
18553,12904,14936,15663,816.75
18554,13562,2680,6449,651.66
18555,9110,19813,4085,574.82
18556,10226,11716,4112,774.47
18557,3233,4390,7188,806.58
18558,88,11929,2183,960.79
18559,10941,18544,13049,175.88
18560,18812,12647,11960,813.27
18561,527,7216,1272,129.34
18562,10909,16222,6450,474.99
18563,10150,11815,1023,984.11
18564,7084,2180,12027,771.36
18565,12716,6871,16669,811.29
18566,2547,13390,1898,513.43
18567,130,16933,9437,844.38
18568,4492,7322,17511,417.22
18569,17068,10568,9374,260.06
18570,16757,16742,5486,824.89
18571,9974,19103,7037,860.72
18572,11069,8780,7153,511.23
18573,19310,18195,11761,487.62
18574,775,8325,6034,983.28
18575,6804,3015,15449,683.83
18576,2551,69,16124,920.29
18577,537,4896,19069,676.58
18578,8516,10246,5811,748.29
18579,12688,16082,2854,791.5
18580,19716,3869,2185,421.44
18581,1211,4778,2808,469.81
18582,5801,2124,18632,434.93
18583,2406,4949,13723,488.01
18584,6271,14409,15158,431.43
18585,7621,11467,1002,305.77
18586,11225,17373,14038,539.75
18587,55,8245,1450,168.6
18588,48,17921,5845,755.44
18589,10909,5527,6540,273.02
18590,15689,14149,17303,320.43
18591,12696,12491,8571,818.01
18592,11025,2396,3364,487.88
18593,2030,17550,12516,89.95
18594,8065,7382,3935,549.19
18595,148,950,18574,361.86
18596,14305,19827,7446,675.41
18597,5474,12783,8613,886.01
18598,15804,3130,7451,962.29
18599,17981,18543,14010,62.25
18600,875,15254,460,965.11
18601,9928,13518,12356,175.39
18602,14294,8485,710,527.71
18603,7305,2867,5912,256.21
18604,1711,12936,10570,368.28
18605,13665,15949,5146,496.94
18606,4508,3891,2250,269.24
18607,5239,9692,19849,296.67
18608,9938,8999,5794,627.57
18609,12408,3503,18288,208.01
18610,12534,4844,16832,652.24
18611,16839,2166,12058,878.99
18612,798,9492,4967,502.31
18613,6202,12417,16813,670.22
18614,17899,15757,6552,117.69
18615,14618,15076,18869,404.08
18616,6686,7433,15293,423.91
18617,403,17386,13019,720.41
18618,2322,15896,9223,393.81
18619,7586,16935,6701,908.41
18620,2761,55,1169,880.29
18621,18805,786,3112,138.31
18622,5123,12664,2364,86.79
18623,18536,11892,7217,882.59
18624,3311,13003,11517,157.49
18625,16483,6768,17462,912.21
18626,17558,10889,16745,666.58
18627,1303,16136,431,909.93
18628,2490,1704,17509,135.54
18629,9831,19683,5100,311.04
18630,19293,12300,17195,832.81
18631,4281,14213,9803,466.71
18632,18143,597,16495,212.12
18633,9021,18112,9484,707.36
18634,4738,17468,11306,859.74
18635,13325,5182,9208,532.38
18636,9565,5615,4754,182.18
18637,10499,16729,4917,884.02
18638,8473,17440,299,905.42
18639,17054,2158,3213,754.45
18640,587,15177,18818,742.93
18641,15869,6944,9446,749.48
18642,14198,17454,2669,395.99
18643,12619,10704,5238,669.53
18644,12235,5362,4482,365.76
18645,4636,189,12287,433.09
18646,9084,16753,5086,931.94
18647,14487,18984,4984,796.27
18648,7388,8597,16907,556.85
18649,3910,12534,9237,424.97
18650,7506,16871,1652,82.74
18651,8540,7457,11135,448.37
18652,5612,2885,5557,237.7
18653,16587,16587,9340,67.96
18654,15243,12232,5130,842.05
18655,3722,134,7983,334.85
18656,5896,11902,3385,970.59
18657,17545,15300,8859,589.82
18658,4995,17062,9072,775.64
18659,10291,11160,6215,186.89
18660,4716,12563,8074,666.23
18661,18671,14353,9121,533.14
18662,10398,14133,15481,575.03
18663,1966,6366,4106,530.78
18664,7759,1745,14249,576.12
18665,3215,9112,7314,57.38
18666,11358,5363,11200,389.06
18667,13564,18318,9907,725.92
18668,4453,12330,3717,568.6
18669,3126,9043,2056,997.33
18670,11787,9689,1291,618.49
18671,4441,222,7624,440.78
18672,4310,2788,4637,338.67
18673,6199,6712,14943,869.74
18674,19671,863,16327,494.47
18675,17785,14212,10929,935.73
18676,10396,13562,2693,828.75
18677,18904,8380,1931,839.87
18678,13297,5416,9199,673.03
18679,14069,13430,10738,74.94
18680,731,2327,13297,863.3
18681,2427,14824,10324,230.93
18682,17638,9901,6775,233.05
18683,11569,9821,14978,111.76
18684,4271,17269,6498,53.71
18685,9044,17338,5494,609.14
18686,5701,6465,10630,789.38
18687,19142,12103,5660,397.31
18688,8976,4583,5706,75.93
18689,17582,858,9686,443.97
18690,14230,10863,8735,300.37
18691,8684,14605,16004,845.86
18692,2101,9597,683,956.16
18693,3482,9404,12901,874.36
18694,5512,8703,16062,868.56
18695,17105,7377,766,516.47
18696,13209,310,19825,490.04
18697,16913,18935,8682,805.2
18698,2778,6871,12415,146.72
18699,483,1605,4966,506.28
18700,16750,4482,1971,668.02
18701,2458,10787,13640,872.48
18702,19108,11897,1371,953.13
18703,11478,976,6838,413.65
18704,19944,6936,9327,506.46
18705,13094,61,11796,57.28
18706,2628,12643,9673,103.31
18707,12386,2198,19402,391.21
18708,9127,19654,17891,854.97
18709,12535,18751,17306,607.35
18710,7564,6892,18827,71.86
18711,19628,17420,11777,687.49
18712,11247,17427,3468,613.26
18713,5320,12774,19640,777.6
18714,19234,16295,12873,997.92
18715,7698,4168,18702,105.6
18716,19623,14401,12371,865.26
18717,8318,18962,19800,553.81
18718,6012,18016,13566,974.27
18719,10071,4940,9223,695.29
18720,16206,14222,3760,810.31
18721,466,7363,15898,819.13
18722,19870,12871,4701,730.33
18723,3515,13270,6930,126.2
18724,5445,13397,3085,867.65
18725,17789,15171,10779,559.31
18726,4559,3392,15715,671.55
18727,16629,18048,9991,79.34
18728,17956,9438,16944,941.21
18729,9644,12876,12633,386.45
18730,7200,15160,4391,591.14
18731,6811,15549,10483,216.65
18732,16606,4192,17398,827.3
18733,15141,4105,8072,589.05
18734,15936,2852,3293,983.56
18735,1971,416,18152,894.51
18736,12597,19873,14277,749.76
18737,14026,19859,18117,690.02
18738,2800,8756,6425,903.3
18739,4033,4916,17120,294.46
18740,10691,6647,19832,435.49
18741,13034,14755,16093,453.26
18742,2312,5131,13093,64.84
18743,1707,1479,8914,625.25
18744,14551,17357,2079,301.85
18745,19979,5070,2928,168.9
18746,11155,301,16289,797.0
18747,17671,2801,9944,643.23
18748,10030,9811,5905,709.25
18749,4676,6625,11496,328.69
18750,1988,5299,1560,826.6
18751,15829,3596,4446,678.85
18752,15100,9079,3722,690.55
18753,16337,18260,587,888.36
18754,16558,7378,8397,548.57
18755,16362,11411,4491,722.7
18756,14032,5067,13288,565.0
18757,16765,18477,15169,114.36
18758,16232,14661,7258,543.44
18759,12164,1467,15311,218.16
18760,19085,12494,12400,941.57
18761,11082,19008,5404,579.58
18762,2065,15365,16236,502.2
18763,326,5577,7532,944.97
18764,3542,12723,2178,792.06
18765,2055,15121,6037,563.05
18766,10135,3224,4907,951.37
18767,17013,19112,2758,103.83
18768,12214,10343,18485,524.5
18769,13286,2108,4228,655.53
18770,16054,2698,13968,250.06
18771,1694,1488,9286,744.22
18772,19157,12189,8468,994.71
18773,4836,11224,11896,698.98
18774,6385,371,5381,546.89
18775,4770,1316,5789,857.78
18776,1834,6889,2499,882.63
18777,9308,6829,11792,451.96
18778,13054,7233,969,599.57
18779,5383,4384,4181,328.15
18780,4157,7958,13145,235.35
18781,13338,16964,14117,810.71
18782,1411,13745,17646,143.82
18783,4901,3728,3275,341.75
18784,2821,5647,15577,345.87
18785,13947,3751,13737,419.64
18786,9217,10499,18517,139.38
18787,9303,16104,3362,226.51
18788,6700,15442,12685,575.38
18789,1106,15764,618,98.42
18790,19721,7253,9456,583.64
18791,13360,14467,13539,891.44
18792,5640,1060,12291,413.43
18793,6439,12056,950,616.85
18794,11528,6308,16492,586.84
18795,6243,4443,8092,579.24
18796,8439,14395,16011,361.26
18797,15038,5950,6541,421.17
18798,2958,1601,17066,275.52
18799,2861,7734,19855,647.73
18800,11465,10708,11758,277.3
18801,9715,13091,13322,776.54
18802,14662,816,3126,932.98
18803,10548,13164,3147,925.34
18804,3470,17300,17507,353.32
18805,133,6179,3016,307.94
18806,15737,13116,11250,676.26
18807,1489,16884,9868,151.31
18808,4794,2565,12672,736.2
18809,11970,14512,4949,705.96
18810,5377,2321,12099,750.23
18811,14167,10161,15603,333.71
18812,8578,5117,4889,289.62
18813,18298,16840,14827,390.24
18814,7353,17764,8402,820.51
18815,8087,10148,19911,50.94
18816,6029,7977,4369,458.5
18817,1031,11445,2252,815.27
18818,5534,8838,14614,310.12
18819,9483,14857,14041,691.81
18820,3349,15010,10310,133.0
18821,2961,6809,15438,440.85
18822,5530,19686,14676,806.78
18823,9689,7937,16526,763.36
18824,9398,7630,13354,76.83
18825,8982,13189,14120,187.42
18826,500,12621,12294,477.64
18827,3539,17315,15614,275.57
18828,16534,10701,17268,312.32
18829,5720,19635,12284,498.44
18830,17312,5975,10809,926.02
18831,1842,5296,9509,786.46
18832,831,1125,9944,978.47
18833,9204,15929,1800,968.9
18834,2656,3762,14831,314.75
18835,7381,1011,11524,424.95
18836,5323,4470,13085,334.05
18837,11250,12141,8200,98.42
18838,7902,14999,10612,277.64
18839,4566,4220,11802,337.67
18840,19208,10544,195,846.58
18841,11216,11756,5481,809.94
18842,11273,13296,3423,200.89
18843,3220,2167,3772,762.79
18844,18405,3981,2677,572.05
18845,8921,18417,15046,285.84
18846,7924,3865,11265,543.38
18847,14418,3596,4073,269.68
18848,3767,15108,14730,481.04
18849,1080,10492,11043,177.08
18850,9238,12402,5049,375.14
18851,8837,1383,12165,754.0
18852,15827,15679,2104,441.28
18853,7945,5377,14874,262.93
18854,12049,15224,9536,920.12
18855,10713,15036,6462,785.24
18856,12161,3964,7466,893.3
18857,5236,5782,19172,720.48
18858,18933,1153,547,201.69
18859,7627,18684,18892,449.68
18860,5977,3290,5390,858.26
18861,9779,16261,11458,504.19
18862,16466,11787,8504,161.02
18863,13905,3456,5641,483.94
18864,17623,239,13936,735.16
18865,19980,15745,16211,638.89
18866,13726,17833,18509,655.76
18867,19037,8372,17710,764.79
18868,9084,1350,17631,858.34
18869,2525,9574,2928,151.91
18870,151,702,15714,425.18
18871,13766,2453,14715,515.6
18872,1440,19401,16160,320.95
18873,5750,17092,15331,567.69
18874,5356,18317,17589,985.82
18875,11864,17522,8357,629.76
18876,11168,10355,11365,725.47
18877,4218,4442,3652,879.55
18878,6088,8068,7155,399.13
18879,3352,10262,2549,945.8
18880,15171,3131,10735,365.1
18881,12504,13109,3110,833.92
18882,7917,3368,5457,101.31
18883,18022,18171,5234,746.39
18884,2230,19968,8197,805.54
18885,17656,1640,19532,620.66
18886,16376,10064,7311,423.3
18887,5979,19822,2606,625.62
