data_id,data,dia_semana,mes,ano
15088,2020-05-04,Monday,May,2020
15089,2022-01-02,Sunday,January,2022
15090,2019-04-23,Tuesday,April,2019
15091,2022-02-17,Thursday,February,2022
15092,2020-01-19,Sunday,January,2020
15093,2020-10-15,Thursday,October,2020
15094,2019-07-12,Friday,July,2019
15095,2021-12-01,Wednesday,December,2021
15096,2019-09-13,Friday,September,2019
15097,2022-08-28,Sunday,August,2022
15098,2020-07-25,Saturday,July,2020
15099,2019-04-13,Saturday,April,2019
15100,2019-09-24,Tuesday,September,2019
15101,2021-09-14,Tuesday,September,2021
15102,2020-09-20,Sunday,September,2020
15103,2022-08-05,Friday,August,2022
15104,2021-02-23,Tuesday,February,2021
15105,2021-04-21,Wednesday,April,2021
15106,2023-02-03,Friday,February,2023
15107,2019-12-31,Tuesday,December,2019
15108,2022-11-04,Friday,November,2022
15109,2021-01-07,Thursday,January,2021
15110,2023-02-07,Tuesday,February,2023
15111,2023-06-25,Sunday,June,2023
15112,2021-03-05,Friday,March,2021
15113,2020-06-08,Monday,June,2020
15114,2021-10-05,Tuesday,October,2021
15115,2020-03-03,Tuesday,March,2020
15116,2021-02-07,Sunday,February,2021
15117,2022-04-16,Saturday,April,2022
15118,2021-12-08,Wednesday,December,2021
15119,2022-04-24,Sunday,April,2022
15120,2022-04-15,Friday,April,2022
15121,2022-07-13,Wednesday,July,2022
15122,2022-11-10,Thursday,November,2022
15123,2022-03-03,Thursday,March,2022
15124,2020-05-16,Saturday,May,2020
15125,2020-02-11,Tuesday,February,2020
15126,2022-02-17,Thursday,February,2022
15127,2019-01-18,Friday,January,2019
15128,2019-02-09,Saturday,February,2019
15129,2022-10-21,Friday,October,2022
15130,2020-09-28,Monday,September,2020
15131,2020-01-19,Sunday,January,2020
15132,2022-08-03,Wednesday,August,2022
15133,2020-04-05,Sunday,April,2020
15134,2022-01-23,Sunday,January,2022
15135,2019-07-26,Friday,July,2019
15136,2023-05-28,Sunday,May,2023
15137,2019-01-24,Thursday,January,2019
15138,2019-04-21,Sunday,April,2019
15139,2021-01-19,Tuesday,January,2021
15140,2023-05-29,Monday,May,2023
15141,2022-06-04,Saturday,June,2022
15142,2020-11-12,Thursday,November,2020
15143,2018-09-15,Saturday,September,2018
15144,2019-07-05,Friday,July,2019
15145,2021-10-09,Saturday,October,2021
15146,2022-07-05,Tuesday,July,2022
15147,2022-02-11,Friday,February,2022
15148,2023-01-08,Sunday,January,2023
15149,2020-02-21,Friday,February,2020
15150,2018-10-26,Friday,October,2018
15151,2020-02-04,Tuesday,February,2020
15152,2019-03-24,Sunday,March,2019
15153,2022-03-22,Tuesday,March,2022
15154,2022-06-13,Monday,June,2022
15155,2022-09-25,Sunday,September,2022
15156,2022-08-17,Wednesday,August,2022
15157,2023-01-13,Friday,January,2023
15158,2020-01-13,Monday,January,2020
15159,2022-02-14,Monday,February,2022
15160,2020-01-17,Friday,January,2020
15161,2019-06-16,Sunday,June,2019
15162,2019-01-19,Saturday,January,2019
15163,2023-05-17,Wednesday,May,2023
15164,2023-03-07,Tuesday,March,2023
15165,2022-04-24,Sunday,April,2022
15166,2021-04-24,Saturday,April,2021
15167,2021-11-02,Tuesday,November,2021
15168,2020-10-12,Monday,October,2020
15169,2021-05-25,Tuesday,May,2021
15170,2020-07-21,Tuesday,July,2020
15171,2021-05-22,Saturday,May,2021
15172,2019-08-01,Thursday,August,2019
15173,2022-05-19,Thursday,May,2022
15174,2020-09-19,Saturday,September,2020
15175,2019-03-02,Saturday,March,2019
15176,2020-03-13,Friday,March,2020
15177,2018-12-14,Friday,December,2018
15178,2018-10-14,Sunday,October,2018
15179,2023-01-16,Monday,January,2023
15180,2020-07-05,Sunday,July,2020
15181,2023-08-05,Saturday,August,2023
15182,2023-06-22,Thursday,June,2023
15183,2021-01-23,Saturday,January,2021
15184,2021-10-31,Sunday,October,2021
15185,2021-09-23,Thursday,September,2021
15186,2021-05-26,Wednesday,May,2021
15187,2023-01-12,Thursday,January,2023
15188,2020-09-12,Saturday,September,2020
15189,2023-02-03,Friday,February,2023
15190,2019-10-27,Sunday,October,2019
15191,2019-08-15,Thursday,August,2019
15192,2022-12-27,Tuesday,December,2022
15193,2023-07-17,Monday,July,2023
15194,2020-09-16,Wednesday,September,2020
15195,2023-04-15,Saturday,April,2023
15196,2019-09-28,Saturday,September,2019
15197,2020-06-04,Thursday,June,2020
15198,2019-09-05,Thursday,September,2019
15199,2023-07-04,Tuesday,July,2023
15200,2020-01-01,Wednesday,January,2020
15201,2020-02-12,Wednesday,February,2020
15202,2021-03-25,Thursday,March,2021
15203,2022-05-19,Thursday,May,2022
15204,2021-10-01,Friday,October,2021
15205,2022-05-17,Tuesday,May,2022
15206,2022-06-15,Wednesday,June,2022
15207,2021-01-25,Monday,January,2021
15208,2020-06-11,Thursday,June,2020
15209,2020-09-15,Tuesday,September,2020
15210,2021-03-31,Wednesday,March,2021
15211,2023-01-11,Wednesday,January,2023
15212,2022-05-13,Friday,May,2022
15213,2021-03-01,Monday,March,2021
15214,2021-02-26,Friday,February,2021
15215,2021-04-02,Friday,April,2021
15216,2020-09-30,Wednesday,September,2020
15217,2021-12-01,Wednesday,December,2021
15218,2021-09-15,Wednesday,September,2021
15219,2021-07-06,Tuesday,July,2021
15220,2023-05-17,Wednesday,May,2023
15221,2022-04-07,Thursday,April,2022
15222,2022-12-25,Sunday,December,2022
15223,2020-07-10,Friday,July,2020
15224,2019-10-25,Friday,October,2019
15225,2020-10-23,Friday,October,2020
15226,2020-07-15,Wednesday,July,2020
15227,2023-05-15,Monday,May,2023
15228,2022-07-09,Saturday,July,2022
15229,2020-02-21,Friday,February,2020
15230,2019-10-16,Wednesday,October,2019
15231,2023-04-27,Thursday,April,2023
15232,2021-08-10,Tuesday,August,2021
15233,2021-07-31,Saturday,July,2021
15234,2023-08-20,Sunday,August,2023
15235,2020-09-30,Wednesday,September,2020
15236,2021-10-31,Sunday,October,2021
15237,2021-03-17,Wednesday,March,2021
15238,2020-02-05,Wednesday,February,2020
15239,2020-01-29,Wednesday,January,2020
15240,2021-07-01,Thursday,July,2021
15241,2021-11-17,Wednesday,November,2021
15242,2022-04-02,Saturday,April,2022
15243,2022-02-17,Thursday,February,2022
15244,2020-02-21,Friday,February,2020
15245,2021-12-31,Friday,December,2021
15246,2019-01-30,Wednesday,January,2019
15247,2020-01-24,Friday,January,2020
15248,2021-08-12,Thursday,August,2021
15249,2020-08-07,Friday,August,2020
15250,2018-10-13,Saturday,October,2018
15251,2019-01-19,Saturday,January,2019
15252,2021-03-29,Monday,March,2021
15253,2019-01-09,Wednesday,January,2019
15254,2019-10-05,Saturday,October,2019
15255,2022-07-08,Friday,July,2022
15256,2021-11-10,Wednesday,November,2021
15257,2018-10-08,Monday,October,2018
15258,2020-03-07,Saturday,March,2020
15259,2020-02-28,Friday,February,2020
15260,2023-05-15,Monday,May,2023
15261,2023-07-30,Sunday,July,2023
15262,2023-08-03,Thursday,August,2023
15263,2018-09-21,Friday,September,2018
15264,2019-02-17,Sunday,February,2019
15265,2019-01-07,Monday,January,2019
15266,2019-07-23,Tuesday,July,2019
15267,2021-06-24,Thursday,June,2021
15268,2022-07-12,Tuesday,July,2022
15269,2019-10-12,Saturday,October,2019
15270,2023-02-24,Friday,February,2023
15271,2023-04-15,Saturday,April,2023
15272,2022-06-06,Monday,June,2022
15273,2019-01-20,Sunday,January,2019
15274,2021-08-13,Friday,August,2021
15275,2022-10-10,Monday,October,2022
15276,2020-11-09,Monday,November,2020
15277,2020-09-20,Sunday,September,2020
15278,2020-09-07,Monday,September,2020
15279,2021-10-13,Wednesday,October,2021
15280,2019-07-28,Sunday,July,2019
15281,2021-08-17,Tuesday,August,2021
15282,2019-04-04,Thursday,April,2019
15283,2022-02-25,Friday,February,2022
15284,2019-06-07,Friday,June,2019
15285,2020-12-15,Tuesday,December,2020
15286,2018-11-29,Thursday,November,2018
15287,2021-03-20,Saturday,March,2021
15288,2020-08-31,Monday,August,2020
15289,2019-10-29,Tuesday,October,2019
15290,2019-09-11,Wednesday,September,2019
15291,2022-09-26,Monday,September,2022
15292,2021-04-26,Monday,April,2021
15293,2020-02-28,Friday,February,2020
15294,2023-08-17,Thursday,August,2023
15295,2018-09-26,Wednesday,September,2018
15296,2021-12-11,Saturday,December,2021
15297,2020-02-27,Thursday,February,2020
15298,2022-11-05,Saturday,November,2022
15299,2018-08-28,Tuesday,August,2018
15300,2022-03-23,Wednesday,March,2022
15301,2019-12-20,Friday,December,2019
15302,2022-07-11,Monday,July,2022
15303,2021-08-10,Tuesday,August,2021
15304,2020-01-22,Wednesday,January,2020
15305,2020-02-13,Thursday,February,2020
15306,2021-02-19,Friday,February,2021
15307,2020-12-28,Monday,December,2020
15308,2023-07-09,Sunday,July,2023
15309,2020-01-12,Sunday,January,2020
15310,2019-03-03,Sunday,March,2019
15311,2019-02-06,Wednesday,February,2019
15312,2019-02-11,Monday,February,2019
15313,2020-08-19,Wednesday,August,2020
15314,2021-12-16,Thursday,December,2021
15315,2022-02-06,Sunday,February,2022
15316,2021-02-20,Saturday,February,2021
15317,2019-08-24,Saturday,August,2019
15318,2021-04-27,Tuesday,April,2021
15319,2022-04-23,Saturday,April,2022
15320,2019-01-19,Saturday,January,2019
15321,2022-02-27,Sunday,February,2022
15322,2021-01-24,Sunday,January,2021
15323,2021-07-19,Monday,July,2021
15324,2019-10-25,Friday,October,2019
15325,2021-09-18,Saturday,September,2021
15326,2021-05-22,Saturday,May,2021
15327,2022-04-17,Sunday,April,2022
15328,2019-02-20,Wednesday,February,2019
15329,2019-03-11,Monday,March,2019
15330,2020-01-11,Saturday,January,2020
15331,2023-05-08,Monday,May,2023
15332,2019-10-20,Sunday,October,2019
15333,2023-03-02,Thursday,March,2023
15334,2020-05-19,Tuesday,May,2020
15335,2023-07-15,Saturday,July,2023
15336,2020-12-16,Wednesday,December,2020
15337,2021-10-10,Sunday,October,2021
15338,2020-12-31,Thursday,December,2020
15339,2021-07-13,Tuesday,July,2021
15340,2020-05-25,Monday,May,2020
15341,2020-10-07,Wednesday,October,2020
15342,2023-01-06,Friday,January,2023
15343,2021-08-28,Saturday,August,2021
15344,2021-09-14,Tuesday,September,2021
15345,2022-07-04,Monday,July,2022
15346,2019-08-13,Tuesday,August,2019
15347,2019-05-14,Tuesday,May,2019
15348,2019-02-21,Thursday,February,2019
15349,2022-06-18,Saturday,June,2022
15350,2023-07-13,Thursday,July,2023
15351,2021-10-02,Saturday,October,2021
15352,2021-02-22,Monday,February,2021
15353,2022-04-30,Saturday,April,2022
15354,2021-03-19,Friday,March,2021
15355,2019-10-26,Saturday,October,2019
15356,2020-12-14,Monday,December,2020
15357,2020-05-05,Tuesday,May,2020
15358,2022-10-29,Saturday,October,2022
15359,2019-06-29,Saturday,June,2019
15360,2019-07-15,Monday,July,2019
15361,2018-12-10,Monday,December,2018
15362,2019-07-10,Wednesday,July,2019
15363,2022-01-28,Friday,January,2022
15364,2022-10-29,Saturday,October,2022
15365,2020-04-18,Saturday,April,2020
15366,2023-07-11,Tuesday,July,2023
15367,2022-12-31,Saturday,December,2022
15368,2019-05-17,Friday,May,2019
15369,2022-10-20,Thursday,October,2022
15370,2019-11-07,Thursday,November,2019
15371,2021-01-04,Monday,January,2021
15372,2019-11-05,Tuesday,November,2019
15373,2020-04-18,Saturday,April,2020
15374,2018-09-07,Friday,September,2018
15375,2020-10-08,Thursday,October,2020
15376,2021-08-06,Friday,August,2021
15377,2019-08-04,Sunday,August,2019
15378,2021-12-21,Tuesday,December,2021
15379,2022-02-27,Sunday,February,2022
15380,2022-06-26,Sunday,June,2022
15381,2021-11-25,Thursday,November,2021
15382,2021-07-21,Wednesday,July,2021
15383,2019-10-26,Saturday,October,2019
15384,2020-05-08,Friday,May,2020
15385,2022-10-19,Wednesday,October,2022
15386,2020-02-15,Saturday,February,2020
15387,2022-02-14,Monday,February,2022
15388,2021-03-30,Tuesday,March,2021
15389,2020-09-16,Wednesday,September,2020
15390,2018-11-28,Wednesday,November,2018
15391,2023-02-10,Friday,February,2023
15392,2022-05-11,Wednesday,May,2022
15393,2022-11-21,Monday,November,2022
15394,2021-09-09,Thursday,September,2021
15395,2021-01-23,Saturday,January,2021
15396,2022-07-21,Thursday,July,2022
15397,2020-10-01,Thursday,October,2020
15398,2022-04-27,Wednesday,April,2022
15399,2022-04-27,Wednesday,April,2022
15400,2021-02-20,Saturday,February,2021
15401,2023-01-22,Sunday,January,2023
15402,2022-08-30,Tuesday,August,2022
15403,2020-02-18,Tuesday,February,2020
15404,2019-01-02,Wednesday,January,2019
15405,2022-09-28,Wednesday,September,2022
15406,2020-04-24,Friday,April,2020
15407,2023-05-13,Saturday,May,2023
15408,2023-05-21,Sunday,May,2023
15409,2021-09-03,Friday,September,2021
15410,2023-04-12,Wednesday,April,2023
15411,2020-12-12,Saturday,December,2020
15412,2021-02-24,Wednesday,February,2021
15413,2019-06-19,Wednesday,June,2019
15414,2019-05-29,Wednesday,May,2019
15415,2023-05-01,Monday,May,2023
15416,2020-11-23,Monday,November,2020
15417,2022-02-04,Friday,February,2022
15418,2020-03-11,Wednesday,March,2020
15419,2021-02-26,Friday,February,2021
15420,2018-11-26,Monday,November,2018
15421,2021-07-02,Friday,July,2021
15422,2023-07-22,Saturday,July,2023
15423,2023-04-21,Friday,April,2023
15424,2021-08-04,Wednesday,August,2021
15425,2023-07-02,Sunday,July,2023
15426,2023-08-21,Monday,August,2023
15427,2022-09-08,Thursday,September,2022
15428,2020-03-04,Wednesday,March,2020
15429,2023-02-01,Wednesday,February,2023
15430,2022-07-18,Monday,July,2022
15431,2020-11-02,Monday,November,2020
15432,2022-11-21,Monday,November,2022
15433,2023-01-29,Sunday,January,2023
15434,2022-08-02,Tuesday,August,2022
15435,2022-05-03,Tuesday,May,2022
15436,2020-09-16,Wednesday,September,2020
15437,2022-08-18,Thursday,August,2022
15438,2021-12-30,Thursday,December,2021
15439,2020-05-31,Sunday,May,2020
15440,2022-09-23,Friday,September,2022
15441,2019-12-23,Monday,December,2019
15442,2020-11-14,Saturday,November,2020
15443,2022-03-28,Monday,March,2022
15444,2022-11-23,Wednesday,November,2022
15445,2019-09-02,Monday,September,2019
15446,2020-05-05,Tuesday,May,2020
15447,2022-04-19,Tuesday,April,2022
15448,2022-02-09,Wednesday,February,2022
15449,2021-01-02,Saturday,January,2021
15450,2019-10-04,Friday,October,2019
15451,2020-02-18,Tuesday,February,2020
15452,2021-12-12,Sunday,December,2021
15453,2022-08-01,Monday,August,2022
15454,2023-06-15,Thursday,June,2023
15455,2023-05-11,Thursday,May,2023
15456,2020-08-24,Monday,August,2020
15457,2020-01-15,Wednesday,January,2020
15458,2019-10-08,Tuesday,October,2019
15459,2021-04-02,Friday,April,2021
15460,2021-11-05,Friday,November,2021
15461,2019-06-22,Saturday,June,2019
15462,2023-04-01,Saturday,April,2023
15463,2021-04-29,Thursday,April,2021
15464,2019-02-23,Saturday,February,2019
15465,2021-12-31,Friday,December,2021
15466,2023-03-22,Wednesday,March,2023
15467,2021-10-25,Monday,October,2021
15468,2019-09-16,Monday,September,2019
15469,2023-02-11,Saturday,February,2023
15470,2023-04-11,Tuesday,April,2023
15471,2020-06-24,Wednesday,June,2020
15472,2020-01-30,Thursday,January,2020
15473,2018-10-07,Sunday,October,2018
15474,2023-06-27,Tuesday,June,2023
15475,2021-05-18,Tuesday,May,2021
15476,2019-12-22,Sunday,December,2019
15477,2020-01-29,Wednesday,January,2020
15478,2021-06-04,Friday,June,2021
15479,2021-06-21,Monday,June,2021
15480,2023-04-08,Saturday,April,2023
15481,2018-11-29,Thursday,November,2018
15482,2019-12-14,Saturday,December,2019
15483,2021-10-09,Saturday,October,2021
15484,2019-12-24,Tuesday,December,2019
15485,2020-09-04,Friday,September,2020
15486,2020-02-03,Monday,February,2020
15487,2022-12-24,Saturday,December,2022
15488,2018-12-28,Friday,December,2018
15489,2020-01-14,Tuesday,January,2020
15490,2021-04-16,Friday,April,2021
15491,2022-06-18,Saturday,June,2022
15492,2019-06-27,Thursday,June,2019
15493,2021-10-14,Thursday,October,2021
15494,2022-01-17,Monday,January,2022
15495,2019-11-12,Tuesday,November,2019
15496,2023-06-27,Tuesday,June,2023
15497,2022-09-04,Sunday,September,2022
15498,2023-04-08,Saturday,April,2023
15499,2023-06-09,Friday,June,2023
15500,2020-03-05,Thursday,March,2020
15501,2022-11-03,Thursday,November,2022
15502,2021-03-21,Sunday,March,2021
15503,2022-06-13,Monday,June,2022
15504,2019-09-20,Friday,September,2019
15505,2021-12-14,Tuesday,December,2021
15506,2019-08-03,Saturday,August,2019
15507,2020-07-24,Friday,July,2020
15508,2021-04-18,Sunday,April,2021
15509,2020-02-26,Wednesday,February,2020
15510,2022-11-01,Tuesday,November,2022
15511,2020-07-10,Friday,July,2020
15512,2019-06-10,Monday,June,2019
15513,2023-06-01,Thursday,June,2023
15514,2020-05-29,Friday,May,2020
15515,2019-09-12,Thursday,September,2019
15516,2023-06-01,Thursday,June,2023
15517,2020-04-23,Thursday,April,2020
15518,2021-11-12,Friday,November,2021
15519,2020-05-30,Saturday,May,2020
15520,2022-03-18,Friday,March,2022
15521,2021-06-30,Wednesday,June,2021
15522,2020-01-04,Saturday,January,2020
15523,2023-06-13,Tuesday,June,2023
15524,2019-06-30,Sunday,June,2019
15525,2023-06-28,Wednesday,June,2023
15526,2019-03-30,Saturday,March,2019
15527,2020-09-15,Tuesday,September,2020
15528,2022-04-20,Wednesday,April,2022
15529,2018-10-04,Thursday,October,2018
15530,2018-09-10,Monday,September,2018
15531,2023-06-07,Wednesday,June,2023
15532,2022-04-08,Friday,April,2022
15533,2023-07-25,Tuesday,July,2023
15534,2021-05-02,Sunday,May,2021
15535,2023-04-07,Friday,April,2023
15536,2019-02-19,Tuesday,February,2019
15537,2021-12-10,Friday,December,2021
15538,2021-01-15,Friday,January,2021
15539,2023-08-12,Saturday,August,2023
15540,2023-04-13,Thursday,April,2023
15541,2022-10-06,Thursday,October,2022
15542,2020-02-09,Sunday,February,2020
15543,2021-12-24,Friday,December,2021
15544,2019-02-06,Wednesday,February,2019
15545,2022-02-23,Wednesday,February,2022
15546,2023-08-13,Sunday,August,2023
15547,2021-08-03,Tuesday,August,2021
15548,2020-07-26,Sunday,July,2020
15549,2021-09-15,Wednesday,September,2021
15550,2020-08-27,Thursday,August,2020
15551,2019-03-17,Sunday,March,2019
15552,2023-04-21,Friday,April,2023
15553,2023-05-27,Saturday,May,2023
15554,2020-05-20,Wednesday,May,2020
15555,2019-07-16,Tuesday,July,2019
15556,2022-03-31,Thursday,March,2022
15557,2019-09-15,Sunday,September,2019
15558,2023-01-11,Wednesday,January,2023
15559,2022-10-18,Tuesday,October,2022
15560,2023-02-23,Thursday,February,2023
15561,2021-09-05,Sunday,September,2021
15562,2020-03-02,Monday,March,2020
15563,2021-05-22,Saturday,May,2021
15564,2021-01-24,Sunday,January,2021
15565,2020-12-06,Sunday,December,2020
15566,2021-06-21,Monday,June,2021
15567,2019-09-20,Friday,September,2019
15568,2019-03-09,Saturday,March,2019
15569,2023-05-20,Saturday,May,2023
15570,2022-10-21,Friday,October,2022
15571,2019-07-29,Monday,July,2019
15572,2023-05-23,Tuesday,May,2023
15573,2019-11-25,Monday,November,2019
15574,2019-04-30,Tuesday,April,2019
15575,2019-09-24,Tuesday,September,2019
15576,2020-01-31,Friday,January,2020
15577,2020-03-28,Saturday,March,2020
15578,2018-09-27,Thursday,September,2018
15579,2022-10-07,Friday,October,2022
15580,2018-11-13,Tuesday,November,2018
15581,2020-09-25,Friday,September,2020
15582,2019-12-11,Wednesday,December,2019
15583,2021-08-11,Wednesday,August,2021
15584,2020-09-04,Friday,September,2020
15585,2023-05-19,Friday,May,2023
15586,2020-10-22,Thursday,October,2020
15587,2022-11-30,Wednesday,November,2022
15588,2020-08-07,Friday,August,2020
15589,2019-12-30,Monday,December,2019
15590,2020-10-07,Wednesday,October,2020
15591,2018-09-20,Thursday,September,2018
15592,2023-07-13,Thursday,July,2023
15593,2021-02-01,Monday,February,2021
15594,2022-11-08,Tuesday,November,2022
15595,2022-02-02,Wednesday,February,2022
15596,2021-03-21,Sunday,March,2021
15597,2022-05-06,Friday,May,2022
15598,2019-01-02,Wednesday,January,2019
15599,2020-12-09,Wednesday,December,2020
15600,2019-08-11,Sunday,August,2019
15601,2022-03-17,Thursday,March,2022
15602,2020-01-09,Thursday,January,2020
15603,2023-05-21,Sunday,May,2023
15604,2023-01-24,Tuesday,January,2023
15605,2023-06-18,Sunday,June,2023
15606,2022-09-18,Sunday,September,2022
15607,2023-07-12,Wednesday,July,2023
15608,2022-03-08,Tuesday,March,2022
15609,2021-06-13,Sunday,June,2021
15610,2020-07-01,Wednesday,July,2020
15611,2019-11-12,Tuesday,November,2019
15612,2021-03-13,Saturday,March,2021
15613,2021-09-18,Saturday,September,2021
15614,2020-11-04,Wednesday,November,2020
15615,2018-11-28,Wednesday,November,2018
15616,2023-01-26,Thursday,January,2023
15617,2019-07-08,Monday,July,2019
15618,2023-07-23,Sunday,July,2023
15619,2023-02-05,Sunday,February,2023
15620,2022-06-15,Wednesday,June,2022
15621,2022-12-02,Friday,December,2022
15622,2022-06-16,Thursday,June,2022
15623,2022-07-06,Wednesday,July,2022
15624,2021-07-30,Friday,July,2021
15625,2020-08-21,Friday,August,2020
15626,2020-05-28,Thursday,May,2020
15627,2019-02-01,Friday,February,2019
15628,2021-06-14,Monday,June,2021
15629,2023-07-11,Tuesday,July,2023
15630,2023-07-07,Friday,July,2023
15631,2019-05-10,Friday,May,2019
15632,2021-07-24,Saturday,July,2021
15633,2022-09-10,Saturday,September,2022
15634,2019-05-04,Saturday,May,2019
15635,2019-03-25,Monday,March,2019
15636,2019-12-07,Saturday,December,2019
15637,2020-08-25,Tuesday,August,2020
15638,2022-06-23,Thursday,June,2022
15639,2023-01-26,Thursday,January,2023
15640,2021-02-21,Sunday,February,2021
15641,2023-07-17,Monday,July,2023
15642,2019-03-01,Friday,March,2019
15643,2022-01-16,Sunday,January,2022
15644,2022-12-16,Friday,December,2022
15645,2022-10-06,Thursday,October,2022
15646,2023-04-01,Saturday,April,2023
15647,2018-11-13,Tuesday,November,2018
15648,2023-06-18,Sunday,June,2023
15649,2020-09-01,Tuesday,September,2020
15650,2019-04-03,Wednesday,April,2019
15651,2021-04-05,Monday,April,2021
15652,2022-02-13,Sunday,February,2022
15653,2019-07-11,Thursday,July,2019
15654,2018-10-21,Sunday,October,2018
15655,2022-01-07,Friday,January,2022
15656,2021-09-15,Wednesday,September,2021
15657,2022-01-16,Sunday,January,2022
15658,2021-10-25,Monday,October,2021
15659,2019-05-30,Thursday,May,2019
15660,2022-10-23,Sunday,October,2022
15661,2021-06-07,Monday,June,2021
15662,2020-09-17,Thursday,September,2020
15663,2019-10-13,Sunday,October,2019
15664,2020-04-17,Friday,April,2020
15665,2021-04-09,Friday,April,2021
15666,2019-11-13,Wednesday,November,2019
15667,2021-06-21,Monday,June,2021
15668,2022-06-11,Saturday,June,2022
15669,2021-12-09,Thursday,December,2021
15670,2023-01-20,Friday,January,2023
15671,2022-11-03,Thursday,November,2022
15672,2020-08-13,Thursday,August,2020
15673,2020-12-21,Monday,December,2020
15674,2023-04-04,Tuesday,April,2023
15675,2018-12-16,Sunday,December,2018
15676,2022-09-02,Friday,September,2022
15677,2019-09-23,Monday,September,2019
15678,2018-12-06,Thursday,December,2018
15679,2020-02-26,Wednesday,February,2020
15680,2019-12-14,Saturday,December,2019
15681,2023-03-05,Sunday,March,2023
15682,2019-12-05,Thursday,December,2019
15683,2018-12-14,Friday,December,2018
15684,2023-05-18,Thursday,May,2023
15685,2019-11-04,Monday,November,2019
15686,2021-10-21,Thursday,October,2021
15687,2022-08-26,Friday,August,2022
15688,2022-01-31,Monday,January,2022
15689,2020-06-22,Monday,June,2020
15690,2020-04-12,Sunday,April,2020
15691,2020-06-18,Thursday,June,2020
15692,2021-10-09,Saturday,October,2021
15693,2023-01-18,Wednesday,January,2023
15694,2020-11-06,Friday,November,2020
15695,2019-06-01,Saturday,June,2019
15696,2019-04-09,Tuesday,April,2019
15697,2020-08-01,Saturday,August,2020
15698,2019-02-27,Wednesday,February,2019
15699,2018-10-03,Wednesday,October,2018
15700,2022-09-20,Tuesday,September,2022
15701,2020-02-02,Sunday,February,2020
15702,2021-05-01,Saturday,May,2021
15703,2023-02-08,Wednesday,February,2023
15704,2018-10-21,Sunday,October,2018
15705,2023-05-31,Wednesday,May,2023
15706,2019-04-22,Monday,April,2019
15707,2020-09-21,Monday,September,2020
15708,2021-05-02,Sunday,May,2021
15709,2022-07-05,Tuesday,July,2022
15710,2020-07-29,Wednesday,July,2020
15711,2020-04-19,Sunday,April,2020
15712,2019-08-26,Monday,August,2019
15713,2023-04-27,Thursday,April,2023
15714,2019-03-28,Thursday,March,2019
15715,2022-05-05,Thursday,May,2022
15716,2020-09-09,Wednesday,September,2020
15717,2020-02-26,Wednesday,February,2020
15718,2023-03-15,Wednesday,March,2023
15719,2022-04-18,Monday,April,2022
15720,2020-12-10,Thursday,December,2020
15721,2023-07-22,Saturday,July,2023
15722,2023-07-29,Saturday,July,2023
15723,2020-08-24,Monday,August,2020
15724,2020-08-18,Tuesday,August,2020
15725,2022-04-26,Tuesday,April,2022
15726,2022-10-24,Monday,October,2022
15727,2021-01-17,Sunday,January,2021
15728,2018-10-26,Friday,October,2018
15729,2021-05-23,Sunday,May,2021
15730,2019-09-14,Saturday,September,2019
15731,2020-04-05,Sunday,April,2020
15732,2019-08-09,Friday,August,2019
15733,2020-10-30,Friday,October,2020
15734,2020-06-07,Sunday,June,2020
15735,2018-12-11,Tuesday,December,2018
15736,2018-10-03,Wednesday,October,2018
15737,2023-07-03,Monday,July,2023
15738,2020-08-09,Sunday,August,2020
15739,2019-04-07,Sunday,April,2019
15740,2021-02-24,Wednesday,February,2021
15741,2020-06-05,Friday,June,2020
15742,2022-12-05,Monday,December,2022
15743,2018-09-27,Thursday,September,2018
15744,2020-08-02,Sunday,August,2020
15745,2022-12-31,Saturday,December,2022
15746,2021-04-19,Monday,April,2021
15747,2022-04-30,Saturday,April,2022
15748,2020-02-08,Saturday,February,2020
15749,2023-08-14,Monday,August,2023
15750,2020-08-14,Friday,August,2020
15751,2022-01-13,Thursday,January,2022
15752,2022-03-10,Thursday,March,2022
15753,2023-06-10,Saturday,June,2023
15754,2022-11-13,Sunday,November,2022
15755,2018-11-13,Tuesday,November,2018
15756,2019-06-21,Friday,June,2019
15757,2021-05-22,Saturday,May,2021
15758,2023-04-04,Tuesday,April,2023
15759,2021-10-17,Sunday,October,2021
15760,2018-09-07,Friday,September,2018
15761,2019-04-05,Friday,April,2019
15762,2022-07-26,Tuesday,July,2022
15763,2019-09-14,Saturday,September,2019
15764,2021-10-26,Tuesday,October,2021
15765,2023-02-13,Monday,February,2023
15766,2019-04-22,Monday,April,2019
15767,2020-03-21,Saturday,March,2020
15768,2020-11-18,Wednesday,November,2020
15769,2020-06-10,Wednesday,June,2020
15770,2021-03-07,Sunday,March,2021
15771,2023-02-23,Thursday,February,2023
15772,2019-03-12,Tuesday,March,2019
15773,2022-06-09,Thursday,June,2022
15774,2021-07-05,Monday,July,2021
15775,2023-07-25,Tuesday,July,2023
15776,2023-05-17,Wednesday,May,2023
15777,2019-12-14,Saturday,December,2019
15778,2023-03-03,Friday,March,2023
15779,2021-02-20,Saturday,February,2021
15780,2019-11-26,Tuesday,November,2019
15781,2019-10-01,Tuesday,October,2019
15782,2022-05-07,Saturday,May,2022
15783,2023-05-10,Wednesday,May,2023
15784,2020-09-13,Sunday,September,2020
15785,2018-12-31,Monday,December,2018
15786,2018-11-24,Saturday,November,2018
